"playerID","year","stint","tmID","lgID","GP","minutes","points","assists"
"cleardo01","1941","0","INK","NBL","0","0","0","0"
"cartehu01","1941","0","INK","NBL","0","0","0","0"
"barlelo01","1941","0","OSH","NBL","24","0","123","0"
"berryco01","1941","0","OSH","NBL","24","0","124","0"
"edwarco02","1941","0","OSH","NBL","24","0","262","0"
"engdabu01","1941","0","OSH","NBL","19","0","36","0"
"engluge01","1941","0","OSH","NBL","22","0","164","0"
"komenbi01","1941","0","OSH","NBL","24","0","80","0"
"nisbeto01","1941","0","OSH","NBL","24","0","76","0"
"prasser01","1941","0","OSH","NBL","5","0","7","0"
"riskaed01","1941","0","OSH","NBL","16","0","63","0"
"shippch01","1941","0","OSH","NBL","24","0","178","0"
"witashe01","1941","0","OSH","NBL","21","0","70","0"
"blackge01","1941","0","SHE","NBL","11","0","51","0"
"dancked01","1941","0","SHE","NBL","24","0","243","0"
"epperch01","1941","0","SHE","NBL","9","0","49","0"
"hesikge01","1941","0","SHE","NBL","18","0","58","0"
"lauteru01","1941","0","SHE","NBL","24","0","155","0"
"makipa01","1941","0","SHE","NBL","8","0","35","0"
"mcdonbi01","1941","0","SHE","NBL","24","0","103","0"
"sokodpa01","1941","0","SHE","NBL","24","0","126","0"
"sueseke01","1941","0","SHE","NBL","24","0","79","0"
"thornja01","1941","0","SHE","NBL","2","0","3","0"
"ziegeba01","1941","0","SHE","NBL","15","0","40","0"
"alvaral01","1941","0","TCH","NBL","4","0","21","0"
"brownbi01","1941","0","TCH","NBL","4","0","10","0"
"cableso01","1941","0","TCH","NBL","5","0","29","0"
"chuckch01","1941","0","TCH","NBL","22","0","406","0"
"edwargl01","1941","0","TCH","NBL","3","0","5","0"
"edwarto01","1941","0","TCH","NBL","1","0","1","0"
"elserdo01","1941","0","TCH","NBL","6","0","27","0"
"erbaned01","1941","0","TCH","NBL","15","0","28","0"
"hassmbo01","1941","0","TCH","NBL","2","0","5","0"
"hintzpa01","1941","0","TCH","NBL","1","0","0","0"
"nelmage01","1941","0","TCH","NBL","21","0","112","0"
"nowakpa01","1941","0","TCH","NBL","1","0","0","0"
"ozburja01","1941","0","TCH","NBL","3","0","15","0"
"pederpe01","1941","0","TCH","NBL","9","0","32","0"
"putnasc01","1941","0","TCH","NBL","20","0","83","0"
"raeji01","1941","0","TCH","NBL","3","0","10","0"
"robergl01","1941","0","TCH","NBL","1","0","2","0"
"schalbe01","1941","0","TCH","NBL","2","0","1","0"
"thompbi02","1941","0","TCH","NBL","16","0","59","0"
"wallapa01","1941","0","TCH","NBL","1","0","0","0"
"willida01","1941","0","TCH","NBL","7","0","24","0"
"wukovto01","1941","0","TCH","NBL","3","0","4","0"
"youriab01","1941","0","TCH","NBL","1","0","0","0"
"bosweso01","1942","0","CHF","NBL","22","0","229","0"
"brownhi01","1942","0","CHF","NBL","23","0","94","0"
"cumbedu01","1942","0","CHF","NBL","22","0","151","0"
"evansdi01","1942","0","CHF","NBL","9","0","12","0"
"hudsoro01","1942","0","CHF","NBL","21","0","127","0"
"johnsal02","1942","0","CHF","NBL","1","0","2","0"
"novakmi01","1942","0","CHF","NBL","18","0","135","0"
"orrjo02","1942","0","CHF","NBL","20","0","57","0"
"peytoto01","1942","0","CHF","NBL","18","0","43","0"
"pricebe01","1942","0","CHF","NBL","22","0","197","0"
"sokodpa01","1942","0","CHF","NBL","14","0","26","0"
"stronte01","1942","0","CHF","NBL","10","0","36","0"
"pressba01","1942","0","CHF","NBL","0","0","0","0"
"armstcu01","1942","0","FTW","NBL","23","0","183","0"
"birchpa01","1942","0","FTW","NBL","23","0","78","0"
"bushje01","1942","0","FTW","NBL","23","0","110","0"
"doerngu01","1942","0","FTW","NBL","4","0","9","0"
"hamilda01","1942","0","FTW","NBL","18","0","17","0"
"kelleja01","1942","0","FTW","NBL","9","0","3","0"
"mcderbo01","1942","0","FTW","NBL","23","0","316","0"
"pelkija01","1942","0","FTW","NBL","23","0","236","0"
"schaehe01","1942","0","FTW","NBL","21","0","84","0"
"towerbl01","1942","0","FTW","NBL","23","0","139","0"
"adamsne01","1942","0","OSH","NBL","13","0","9","0"
"alwinbo01","1942","0","OSH","NBL","4","0","21","0"
"barlelo01","1942","0","OSH","NBL","4","0","8","0"
"berryco01","1942","0","OSH","NBL","5","0","15","0"
"edwarco02","1942","0","OSH","NBL","23","0","220","0"
"engdabu01","1942","0","OSH","NBL","1","0","1","0"
"engluge01","1942","0","OSH","NBL","17","0","130","0"
"komenbi01","1942","0","OSH","NBL","17","0","64","0"
"kramebo01","1942","0","OSH","NBL","5","0","12","0"
"krzosra01","1942","0","OSH","NBL","2","0","6","0"
"lorenge01","1942","0","OSH","NBL","9","0","17","0"
"muellte01","1942","0","OSH","NBL","1","0","0","0"
"nimzfr01","1942","0","OSH","NBL","5","0","11","0"
"nisbeto01","1942","0","OSH","NBL","9","0","22","0"
"quabida01","1942","0","OSH","NBL","13","0","39","0"
"shippch01","1942","0","OSH","NBL","23","0","140","0"
"smithdo01","1942","0","OSH","NBL","13","0","59","0"
"townsjo01","1942","1","OSH","NBL","5","0","18","0"
"vaughra01","1942","0","OSH","NBL","22","0","222","0"
"youngje01","1942","0","OSH","NBL","3","0","7","0"
"buehlke01","1942","0","SHE","NBL","22","0","165","0"
"dancked01","1942","0","SHE","NBL","22","0","240","0"
"grafmo01","1942","0","SHE","NBL","5","0","4","0"
"jabloge01","1942","0","SHE","NBL","11","0","19","0"
"jeannbu01","1942","0","SHE","NBL","4","0","62","0"
"lalicpe01","1942","0","SHE","NBL","1","0","0","0"
"lauteru01","1942","0","SHE","NBL","23","0","212","0"
"masonjo01","1942","0","SHE","NBL","1","0","0","0"
"mcdonbi01","1942","0","SHE","NBL","22","0","65","0"
"reghbo01","1942","0","SHE","NBL","11","0","24","0"
"sadowed02","1942","2","SHE","NBL","8","0","43","0"
"schrado01","1942","0","SHE","NBL","10","0","2","0"
"schuldi01","1942","0","SHE","NBL","1","0","0","0"
"schwabo01","1942","0","SHE","NBL","13","0","73","0"
"sueseke01","1942","0","SHE","NBL","23","0","85","0"
"barnesh01","1942","0","TCH","NBL","4","0","14","0"
"gerbebo01","1942","0","TCH","NBL","1","0","22","0"
"grayco01","1942","0","TCH","NBL","4","0","18","0"
"hintzpa01","1942","0","TCH","NBL","4","0","40","0"
"jonesbi02","1942","0","TCH","NBL","4","0","22","0"
"jonesca02","1942","0","TCH","NBL","3","0","7","0"
"priceal01","1942","0","TCH","NBL","3","0","8","0"
"sadowed02","1942","1","TCH","NBL","2","0","8","0"
"townsjo01","1942","2","TCH","NBL","2","0","16","0"
"wastza01","1942","0","TCH","NBL","1","0","0","0"
"brownbi01","1943","0","CCB","NBL","1","0","0","0"
"cihlaha01","1943","0","CCB","NBL","4","0","1","0"
"endrene01","1943","0","CCB","NBL","16","0","65","0"
"garcifr02","1943","0","CCB","NBL","7","0","23","0"
"kubilvi01","1943","0","CCB","NBL","16","0","32","0"
"lalicpe01","1943","0","CCB","NBL","17","0","109","0"
"poncajo01","1943","0","CCB","NBL","18","0","30","0"
"riebebi01","1943","0","CCB","NBL","18","0","111","0"
"riebeme01","1943","0","CCB","NBL","18","0","323","0"
"smithwi03","1943","0","CCB","NBL","4","0","24","0"
"swihawi01","1943","0","CCB","NBL","15","0","39","0"
"birchpa01","1943","0","FTW","NBL","22","0","71","0"
"bushje01","1943","0","FTW","NBL","22","0","132","0"
"hamilda01","1943","0","FTW","NBL","11","0","4","0"
"jeannbu01","1943","0","FTW","NBL","22","0","184","0"
"mcderbo01","1943","0","FTW","NBL","22","0","306","0"
"pelkija01","1943","0","FTW","NBL","20","0","132","0"
"reisech01","1943","0","FTW","NBL","22","0","81","0"
"towerbl01","1943","0","FTW","NBL","22","0","129","0"
"berryco01","1943","0","OSH","NBL","11","0","39","0"
"dahlha01","1943","0","OSH","NBL","5","0","4","0"
"edwarco02","1943","0","OSH","NBL","19","0","148","0"
"engluge01","1943","0","OSH","NBL","2","0","23","0"
"erbaned01","1943","0","OSH","NBL","22","0","58","0"
"flickgo01","1943","0","OSH","NBL","3","0","4","0"
"glanced01","1943","0","OSH","NBL","5","0","9","0"
"osiewle01","1943","0","OSH","NBL","4","0","2","0"
"plahner01","1943","0","OSH","NBL","9","0","14","0"
"sachsfr01","1943","0","OSH","NBL","22","0","96","0"
"scheied01","1943","0","OSH","NBL","16","0","72","0"
"shippch01","1943","0","OSH","NBL","20","0","150","0"
"sullibo01","1943","0","OSH","NBL","3","0","13","0"
"terzyra01","1943","0","OSH","NBL","19","0","64","0"
"wagercl01","1943","0","OSH","NBL","22","0","230","0"
"dancked01","1943","0","SHE","NBL","22","0","192","0"
"gaineel01","1943","0","SHE","NBL","22","0","50","0"
"hermskl01","1943","0","SHE","NBL","12","0","11","0"
"kellyto02","1943","0","SHE","NBL","19","0","110","0"
"lauteru01","1943","0","SHE","NBL","21","0","164","0"
"mcdonbi01","1943","0","SHE","NBL","20","0","120","0"
"novakmi01","1943","0","SHE","NBL","22","0","92","0"
"orrjo02","1943","0","SHE","NBL","19","0","28","0"
"reghbo01","1943","0","SHE","NBL","1","0","0","0"
"schuldi01","1943","0","SHE","NBL","20","0","46","0"
"sueseke01","1943","0","SHE","NBL","21","0","100","0"
"jabloge01","1943","0","SHE","NBL","0","0","0","0"
"becketo01","1944","0","CAT","NBL","1","0","0","0"
"bytzumi01","1944","0","CAT","NBL","30","0","261","0"
"endrene01","1944","0","CAT","NBL","29","0","170","0"
"garcifr02","1944","0","CAT","NBL","25","0","40","0"
"kessypa01","1944","1","CAT","NBL","4","0","0","0"
"malokjo01","1944","0","CAT","NBL","1","0","5","0"
"millsjo01","1944","0","CAT","NBL","29","0","100","0"
"riebebi01","1944","0","CAT","NBL","24","0","70","0"
"riebeme01","1944","0","CAT","NBL","30","0","607","0"
"sitkost01","1944","0","CAT","NBL","1","0","0","0"
"warnkdo01","1944","0","CAT","NBL","20","0","29","0"
"weisshe01","1944","0","CAT","NBL","3","0","4","0"
"wukovto01","1944","0","CAT","NBL","26","0","244","0"
"ashbi01","1944","0","CHG","NBL","2","0","10","0"
"berryco01","1944","0","CHG","NBL","18","0","28","0"
"gaineel01","1944","0","CHG","NBL","29","0","126","0"
"krzosra01","1944","0","CHG","NBL","21","0","81","0"
"mcdonbi01","1944","0","CHG","NBL","30","0","239","0"
"mcgowvi01","1944","0","CHG","NBL","27","0","153","0"
"orrjo02","1944","0","CHG","NBL","18","0","24","0"
"otwayfr01","1944","0","CHG","NBL","1","0","0","0"
"patrist01","1944","0","CHG","NBL","28","0","458","0"
"roossw01","1944","0","CHG","NBL","22","0","70","0"
"scheied01","1944","0","CHG","NBL","16","0","16","0"
"stampjo01","1944","0","CHG","NBL","7","0","21","0"
"strumch01","1944","0","CHG","NBL","1","0","0","0"
"stylejo01","1944","0","CHG","NBL","16","0","22","0"
"triptdi01","1944","0","CHG","NBL","30","0","299","0"
"hashuni01","1944","0","CHG","NBL","0","0","0","0"
"birchpa01","1944","0","FTW","NBL","28","0","65","0"
"bushje01","1944","0","FTW","NBL","28","0","154","0"
"glassji01","1944","0","FTW","NBL","14","0","7","0"
"hamilda01","1944","0","FTW","NBL","2","0","0","0"
"jeannbu01","1944","0","FTW","NBL","27","0","252","0"
"mcderbo01","1944","0","FTW","NBL","30","0","603","0"
"pelkija01","1944","0","FTW","NBL","30","0","246","0"
"reisech01","1944","0","FTW","NBL","30","0","217","0"
"sadowed01","1944","0","FTW","NBL","1","0","10","0"
"shippch01","1944","0","FTW","NBL","30","0","78","0"
"synnobo01","1944","0","FTW","NBL","30","0","75","0"
"towerbl01","1944","0","FTW","NBL","1","0","1","0"
"edwarco02","1944","0","OSH","NBL","30","0","407","0"
"erbaned01","1944","0","OSH","NBL","15","0","36","0"
"fritste01","1944","0","OSH","NBL","9","0","5","0"
"fulleho01","1944","0","OSH","NBL","28","0","149","0"
"hoffmho01","1944","0","OSH","NBL","18","0","105","0"
"komenbi01","1944","0","OSH","NBL","24","0","45","0"
"paskope01","1944","0","OSH","NBL","26","0","228","0"
"sachsfr01","1944","0","OSH","NBL","8","0","39","0"
"shankch01","1944","0","OSH","NBL","30","0","97","0"
"terzyra01","1944","0","OSH","NBL","29","0","127","0"
"wagercl01","1944","0","OSH","NBL","27","0","168","0"
"brennir01","1944","0","PTR","NBL","14","0","64","0"
"churcra01","1944","0","PTR","NBL","20","0","67","0"
"crumfr01","1944","0","PTR","NBL","29","0","168","0"
"evansha01","1944","0","PTR","NBL","28","0","238","0"
"hainege01","1944","0","PTR","NBL","26","0","145","0"
"hartmhu01","1944","0","PTR","NBL","30","0","327","0"
"hickena01","1944","0","PTR","NBL","2","0","8","0"
"kessypa01","1944","2","PTR","NBL","2","0","3","0"
"lalicpe01","1944","0","PTR","NBL","9","0","20","0"
"levinsi01","1944","0","PTR","NBL","18","0","9","0"
"neubo01","1944","0","PTR","NBL","3","0","1","0"
"novotjo01","1944","0","PTR","NBL","1","0","4","0"
"proksjo01","1944","0","PTR","NBL","1","0","7","0"
"scarrja01","1944","0","PTR","NBL","6","0","7","0"
"schreal01","1944","0","PTR","NBL","1","0","7","0"
"stephjo02","1944","0","PTR","NBL","1","0","4","0"
"ursojo01","1944","0","PTR","NBL","29","0","202","0"
"vaniema01","1944","0","PTR","NBL","24","0","179","0"
"vukosfr01","1944","0","PTR","NBL","4","0","0","0"
"dancked01","1944","0","SHE","NBL","30","0","283","0"
"durkibi01","1944","0","SHE","NBL","1","0","2","0"
"holmbo01","1944","0","SHE","NBL","30","0","164","0"
"kellyto02","1944","0","SHE","NBL","28","0","105","0"
"lauteru01","1944","0","SHE","NBL","30","0","194","0"
"lucasal01","1944","0","SHE","NBL","26","0","150","0"
"moschal01","1944","0","SHE","NBL","24","0","121","0"
"novakmi01","1944","0","SHE","NBL","27","0","233","0"
"posewjo01","1944","0","SHE","NBL","1","0","0","0"
"schuldi01","1944","0","SHE","NBL","29","0","246","0"
"tidriha01","1944","0","SHE","NBL","1","0","0","0"
"boehlbr01","1945","0","CAT","NBL","5","0","8","0"
"brownma02","1945","0","CAT","NBL","10","0","36","0"
"bytzumi01","1945","0","CAT","NBL","33","0","191","0"
"endrene01","1945","0","CAT","NBL","22","0","152","0"
"fuetshe01","1945","0","CAT","NBL","27","0","225","0"
"garcifr02","1945","0","CAT","NBL","7","0","15","0"
"malokjo01","1945","0","CAT","NBL","8","0","4","0"
"mccalpa01","1945","0","CAT","NBL","6","0","37","0"
"mccarho01","1945","0","CAT","NBL","13","0","93","0"
"millsjo01","1945","0","CAT","NBL","19","0","51","0"
"moirjo01","1945","0","CAT","NBL","13","0","62","0"
"obersja01","1945","0","CAT","NBL","9","0","10","0"
"riebebi01","1945","0","CAT","NBL","22","0","42","0"
"riebeme01","1945","0","CAT","NBL","5","0","72","0"
"rungge01","1945","1","CAT","NBL","10","0","12","0"
"scottjo01","1945","0","CAT","NBL","15","0","37","0"
"shawbo01","1945","1","CAT","NBL","12","0","122","0"
"widowpa01","1945","0","CAT","NBL","16","0","114","0"
"wukovto01","1945","0","CAT","NBL","33","0","231","0"
"berryco01","1945","0","CHG","NBL","6","0","2","0"
"butlech01","1945","0","CHG","NBL","10","0","23","0"
"calihbo01","1945","0","CHG","NBL","31","0","270","0"
"gaineel01","1945","0","CHG","NBL","5","0","6","0"
"hapacbi01","1945","0","CHG","NBL","19","0","105","0"
"hashuni01","1945","0","CHG","NBL","6","0","18","0"
"hogange01","1945","0","CHG","NBL","3","0","4","0"
"kleindi01","1945","0","CHG","NBL","15","0","73","0"
"lewined01","1945","0","CHG","NBL","6","0","8","0"
"neubo01","1945","0","CHG","NBL","31","0","178","0"
"olsenji01","1945","0","CHG","NBL","9","0","26","0"
"orourbu01","1945","0","CHG","NBL","6","0","2","0"
"orrjo02","1945","0","CHG","NBL","22","0","36","0"
"patrist01","1945","0","CHG","NBL","33","0","312","0"
"ratkoge01","1945","0","CHG","NBL","33","0","226","0"
"rensbro01","1945","0","CHG","NBL","16","0","15","0"
"szukast01","1945","0","CHG","NBL","19","0","121","0"
"triptdi01","1945","0","CHG","NBL","34","0","221","0"
"armstcu01","1945","0","FTW","NBL","6","0","7","0"
"bushje01","1945","0","FTW","NBL","34","0","153","0"
"doerngu01","1945","0","FTW","NBL","11","0","21","0"
"jeannbu01","1945","0","FTW","NBL","34","0","303","0"
"kinnebo01","1945","0","FTW","NBL","13","0","34","0"
"mcderbo01","1945","0","FTW","NBL","34","0","458","0"
"pelkija01","1945","0","FTW","NBL","33","0","264","0"
"reisech01","1945","0","FTW","NBL","34","0","233","0"
"sadowed01","1945","0","FTW","NBL","34","0","326","0"
"schaehe01","1945","0","FTW","NBL","15","0","23","0"
"shippch01","1945","0","FTW","NBL","34","0","98","0"
"synnobo01","1945","0","FTW","NBL","24","0","48","0"
"toughbo01","1945","0","FTW","NBL","5","0","29","0"
"andreer01","1945","0","INK","NBL","3","0","48","0"
"bakerbo01","1945","0","INK","NBL","6","0","15","0"
"birrji01","1945","0","INK","NBL","3","0","6","0"
"brownbo03","1945","0","INK","NBL","3","0","5","0"
"dietzbo01","1945","0","INK","NBL","20","0","154","0"
"fieldge01","1945","0","INK","NBL","20","0","48","0"
"francch01","1945","0","INK","NBL","3","0","2","0"
"gerbebo01","1945","0","INK","NBL","29","0","197","0"
"gunnike01","1945","0","INK","NBL","1","0","0","0"
"hickena01","1945","0","INK","NBL","13","0","73","0"
"hurlero01","1945","0","INK","NBL","30","0","176","0"
"nichoor01","1945","0","INK","NBL","5","0","11","0"
"norriwo01","1945","0","INK","NBL","21","0","188","0"
"risenar01","1945","0","INK","NBL","18","0","219","0"
"rungge01","1945","2","INK","NBL","3","0","8","0"
"sadowed02","1945","0","INK","NBL","1","0","2","0"
"saundru01","1945","0","INK","NBL","5","0","3","0"
"schumwi01","1945","0","INK","NBL","5","0","10","0"
"sobekch01","1945","0","INK","NBL","1","0","5","0"
"steinje01","1945","0","INK","NBL","30","0","270","0"
"stracda01","1945","0","INK","NBL","2","0","5","0"
"stylejo01","1945","0","INK","NBL","4","0","12","0"
"weberja01","1945","0","INK","NBL","5","0","18","0"
"youngje01","1945","0","INK","NBL","8","0","9","0"
"carpebo01","1945","0","OSH","NBL","34","0","473","0"
"edwarco02","1945","0","OSH","NBL","34","0","359","0"
"engdabu01","1945","0","OSH","NBL","21","0","31","0"
"engluge01","1945","0","OSH","NBL","33","0","220","0"
"erbaned01","1945","0","OSH","NBL","1","0","0","0"
"feeribo01","1945","0","OSH","NBL","21","0","198","0"
"langedi01","1945","0","OSH","NBL","4","0","2","0"
"paskope01","1945","0","OSH","NBL","17","0","33","0"
"prasser01","1945","0","OSH","NBL","9","0","9","0"
"rehmfr01","1945","0","OSH","NBL","32","0","90","0"
"riskaed01","1945","0","OSH","NBL","32","0","123","0"
"smithdo01","1945","0","OSH","NBL","9","0","8","0"
"sullibo01","1945","0","OSH","NBL","30","0","102","0"
"terzyra01","1945","0","OSH","NBL","4","0","0","0"
"wagercl01","1945","0","OSH","NBL","34","0","167","0"
"cervial01","1945","0","ROC","NBL","28","0","300","0"
"connoch01","1945","0","ROC","NBL","14","0","28","0"
"daviebo01","1945","0","ROC","NBL","27","0","242","0"
"fitzgbo01","1945","0","ROC","NBL","10","0","33","0"
"garfija01","1945","0","ROC","NBL","18","0","34","0"
"glamage01","1945","0","ROC","NBL","34","0","417","0"
"grahaot01","1945","0","ROC","NBL","32","0","165","0"
"holzmre01","1945","0","ROC","NBL","34","0","363","0"
"levanan01","1945","0","ROC","NBL","22","0","112","0"
"mahnkjo01","1945","0","ROC","NBL","16","0","123","0"
"negraal01","1945","0","ROC","NBL","16","0","48","0"
"ogradbu01","1945","0","ROC","NBL","1","0","0","0"
"ricede01","1945","0","ROC","NBL","11","0","22","0"
"richto01","1945","0","ROC","NBL","17","0","44","0"
"voorhbe01","1945","0","ROC","NBL","8","0","0","0"
"buehlke01","1945","0","SHE","NBL","3","0","16","0"
"dancked01","1945","0","SHE","NBL","33","0","393","0"
"epperch01","1945","0","SHE","NBL","1","0","0","0"
"goodwpo01","1945","0","SHE","NBL","2","0","3","0"
"greneal01","1945","0","SHE","NBL","31","0","174","0"
"harvedo02","1945","0","SHE","NBL","1","0","0","0"
"hermskl01","1945","0","SHE","NBL","21","0","55","0"
"holmbo01","1945","0","SHE","NBL","33","0","182","0"
"kellyto02","1945","0","SHE","NBL","29","0","81","0"
"kotzjo01","1945","0","SHE","NBL","11","0","74","0"
"lauteru01","1945","0","SHE","NBL","3","0","17","0"
"lucasal01","1945","0","SHE","NBL","32","0","174","0"
"novakmi01","1945","0","SHE","NBL","34","0","310","0"
"rottnmi01","1945","0","SHE","NBL","5","0","20","0"
"schuldi01","1945","0","SHE","NBL","29","0","178","0"
"sharkst01","1945","0","SHE","NBL","22","0","50","0"
"sueseke01","1945","0","SHE","NBL","4","0","3","0"
"ziegeba01","1945","0","SHE","NBL","7","0","5","0"
"armstbo02","1945","0","YOU","NBL","1","0","0","0"
"baerca01","1945","0","YOU","NBL","1","0","0","0"
"baumhfr01","1945","0","YOU","NBL","26","0","274","0"
"beckemo01","1945","0","YOU","NBL","30","0","270","0"
"bellira01","1945","0","YOU","NBL","1","0","1","0"
"birchpa01","1945","0","YOU","NBL","31","0","96","0"
"brennir01","1945","0","YOU","NBL","22","0","67","0"
"debnaru01","1945","0","YOU","NBL","31","0","162","0"
"fortner01","1945","0","YOU","NBL","3","0","0","0"
"hanshbo01","1945","0","YOU","NBL","3","0","3","0"
"hartmhu01","1945","0","YOU","NBL","26","0","197","0"
"kennela01","1945","0","YOU","NBL","1","0","0","0"
"lalicni01","1945","0","YOU","NBL","4","0","7","0"
"lalicpe01","1945","0","YOU","NBL","11","0","7","0"
"maravpr01","1945","0","YOU","NBL","32","0","178","0"
"millewa01","1945","0","YOU","NBL","10","0","13","0"
"mogusle01","1945","0","YOU","NBL","16","0","188","0"
"noszkst01","1945","0","YOU","NBL","2","0","1","0"
"shawbo01","1945","2","YOU","NBL","1","0","0","0"
"ursojo01","1945","0","YOU","NBL","15","0","43","0"
"warnkdo01","1945","0","YOU","NBL","1","0","0","0"
"wrighjo02","1945","0","YOU","NBL","2","0","11","0"
"bolyabo01","1946","0","AND","NBL","38","0","184","0"
"bushje01","1946","2","AND","NBL","15","0","88","0"
"fureydi01","1946","0","AND","NBL","11","0","30","0"
"gaineel01","1946","0","AND","NBL","43","0","213","0"
"gardnbe01","1946","1","AND","NBL","6","0","3","0"
"gatesfr01","1946","1","AND","NBL","16","0","117","0"
"hapacbi01","1946","0","AND","NBL","41","0","277","0"
"hoffmho01","1946","0","AND","NBL","5","0","13","0"
"lewined01","1946","1","AND","NBL","27","0","189","0"
"moreyda01","1946","0","AND","NBL","24","0","77","0"
"schulho01","1946","0","AND","NBL","41","0","457","0"
"seltzro01","1946","0","AND","NBL","41","0","350","0"
"shippch01","1946","2","AND","NBL","30","0","201","0"
"stanced01","1946","0","AND","NBL","44","0","402","0"
"stantja01","1946","0","AND","NBL","7","0","22","0"
"wilkiru01","1946","0","AND","NBL","5","0","5","0"
"brookpr01","1946","0","CHG","NBL","42","0","188","0"
"calihbo01","1946","0","CHG","NBL","44","0","484","0"
"cottobo01","1946","0","CHG","NBL","4","0","5","0"
"halebr01","1946","0","CHG","NBL","41","0","428","0"
"mcderbo01","1946","2","CHG","NBL","27","0","304","0"
"mcdonbi01","1946","1","CHG","NBL","5","0","2","0"
"mikange01","1946","0","CHG","NBL","25","0","413","0"
"morrima01","1946","0","CHG","NBL","33","0","121","0"
"norenir01","1946","0","CHG","NBL","3","0","1","0"
"patrist01","1946","0","CHG","NBL","42","0","180","0"
"ratkoge01","1946","0","CHG","NBL","37","0","112","0"
"rothmle01","1946","1","CHG","NBL","1","0","0","0"
"stoefar01","1946","0","CHG","NBL","18","0","24","0"
"synnobo01","1946","1","CHG","NBL","1","0","0","0"
"szukast01","1946","0","CHG","NBL","38","0","129","0"
"triptdi01","1946","0","CHG","NBL","44","0","178","0"
"campbfr01","1946","0","DTG","NBL","39","0","268","0"
"czarnwa01","1946","0","DTG","NBL","4","0","5","0"
"dykstbo01","1946","1","DTG","NBL","14","0","58","0"
"hawlech01","1946","0","DTG","NBL","12","0","17","0"
"hendecu01","1946","0","DTG","NBL","4","0","4","0"
"juntupa01","1946","0","DTG","NBL","43","0","178","0"
"kingwi01","1946","0","DTG","NBL","14","0","115","0"
"latteda01","1946","0","DTG","NBL","41","0","321","0"
"lorande01","1946","0","DTG","NBL","27","0","233","0"
"mccarho01","1946","0","DTG","NBL","16","0","121","0"
"mekulfr01","1946","0","DTG","NBL","3","0","6","0"
"meyerto01","1946","0","DTG","NBL","24","0","188","0"
"oconnco01","1946","0","DTG","NBL","36","0","196","0"
"parryed01","1946","0","DTG","NBL","34","0","235","0"
"perrych01","1946","0","DTG","NBL","5","0","15","0"
"roonepa01","1946","1","DTG","NBL","5","0","11","0"
"sabofr01","1946","0","DTG","NBL","3","0","16","0"
"schefhe01","1946","0","DTG","NBL","33","0","126","0"
"waddeva01","1946","0","DTG","NBL","8","0","25","0"
"armstcu01","1946","0","FTW","NBL","44","0","388","0"
"buehlke01","1946","0","FTW","NBL","8","0","11","0"
"bushje01","1946","1","FTW","NBL","21","0","66","0"
"dienewh01","1946","0","FTW","NBL","13","0","11","0"
"gardnbe01","1946","2","FTW","NBL","1","0","0","0"
"gatesfr01","1946","2","FTW","NBL","16","0","49","0"
"kinnebo01","1946","0","FTW","NBL","44","0","246","0"
"komenmi01","1946","0","FTW","NBL","36","0","123","0"
"mcderbo01","1946","1","FTW","NBL","14","0","159","0"
"neatly01","1946","0","FTW","NBL","1","0","0","0"
"niemiri01","1946","0","FTW","NBL","13","0","73","0"
"pelkija01","1946","0","FTW","NBL","42","0","383","0"
"reisech01","1946","0","FTW","NBL","44","0","410","0"
"shippch01","1946","1","FTW","NBL","14","0","35","0"
"steinje01","1946","0","FTW","NBL","16","0","29","0"
"toughbo01","1946","0","FTW","NBL","44","0","303","0"
"towerbl01","1946","0","FTW","NBL","41","0","280","0"
"andreer01","1946","0","INK","NBL","44","0","346","0"
"clossbi01","1946","0","INK","NBL","44","0","272","0"
"dietzbo01","1946","0","INK","NBL","39","0","140","0"
"doerngu01","1946","0","INK","NBL","43","0","234","0"
"gallolo01","1946","0","INK","NBL","31","0","46","0"
"klierle01","1946","0","INK","NBL","44","0","417","0"
"norriwo01","1946","0","INK","NBL","38","0","102","0"
"risenar01","1946","0","INK","NBL","44","0","582","0"
"schaehe01","1946","0","INK","NBL","44","0","359","0"
"smithdo01","1946","2","INK","NBL","2","0","3","0"
"thompho01","1946","1","INK","NBL","1","0","2","0"
"carpebo01","1946","0","OSH","NBL","44","0","513","0"
"edwarco02","1946","0","OSH","NBL","44","0","414","0"
"engluge01","1946","0","OSH","NBL","43","0","479","0"
"exelke01","1946","1","OSH","NBL","17","0","29","0"
"fritste01","1946","0","OSH","NBL","10","0","11","0"
"kramebo01","1946","1","OSH","NBL","1","0","0","0"
"maddoja01","1946","0","OSH","NBL","43","0","237","0"
"mcdonbi01","1946","2","OSH","NBL","21","0","56","0"
"reedbi01","1946","0","OSH","NBL","17","0","45","0"
"riskaed01","1946","0","OSH","NBL","44","0","233","0"
"smithdo01","1946","1","OSH","NBL","10","0","12","0"
"sullibo01","1946","0","OSH","NBL","41","0","138","0"
"vaughra01","1946","0","OSH","NBL","35","0","201","0"
"wagercl01","1946","0","OSH","NBL","44","0","186","0"
"beatyfr01","1946","0","ROC","NBL","6","0","1","0"
"cervial01","1946","0","ROC","NBL","44","0","632","0"
"cominji01","1946","0","ROC","NBL","5","0","4","0"
"covenbi01","1946","0","ROC","NBL","13","0","24","0"
"daviebo01","1946","0","ROC","NBL","32","0","462","0"
